,num,joueur
0,,Julián Speroni
1,,Jason Puncheon
2,,Danny Gabbidon
3,,Adrian Mariappa
4,,Joel Ward
5,,Yannick Bolasie
6,,Kagisho Dikgacoi
7,,Cameron Jerome
8,,Mile Jedinak
9,,Damien Delaney
10,,Marouane Chamakh
