,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Marcus Rashford,10.0,eng ENG,FW,22-352,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
1,Daniel James,21.0,wls WAL,LW,22-342,75,1,1,0,1,0,0,0,,0,2,0,2,0,1,1,0
2,Donny van de Beek,34.0,nl NED,"AM,CM",23-182,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Juan Mata,8.0,es ESP,RW,32-172,89,0,0,0,0,0,0,4,0.0,4,2,0,2,1,1,0,0
4,Nemanja Matić,31.0,rs SRB,RW,32-077,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
5,Bruno Fernandes,18.0,pt POR,"AM,LW",26-039,90,4,4,2,2,0,1,5,20.0,4,2,0,2,3,7,2,0
6,Fred,17.0,br BRA,DM,27-226,68,3,1,2,1,0,1,3,33.3,2,0,0,0,2,5,1,0
7,Paul Pogba,6.0,fr FRA,"DM,CM",27-216,22,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0
8,Scott McTominay,39.0,sct SCO,"DM,CM",23-314,90,1,0,0,1,0,1,2,50.0,1,3,0,3,2,3,0,0
9,Luke Shaw,23.0,eng ENG,LB,25-097,90,2,1,1,1,0,0,0,,0,3,0,3,1,3,0,0
10,Harry Maguire,5.0,eng ENG,CB,27-226,90,0,0,0,0,0,0,0,,0,0,0,0,4,4,3,0
11,Victor Lindelöf,2.0,se SWE,CB,26-092,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,4,0
12,Aaron Wan-Bissaka,29.0,eng ENG,RB,22-326,90,2,2,0,1,1,0,1,0.0,1,1,0,1,1,3,2,0
13,David de Gea,1.0,es ESP,GK,29-345,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,10,5,8,1,3,18,16.7,15,16,1,15,16,30,13,0
