,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
16,2011-11-21,,Premier League,Matchweek 12,Mon,Home,W,2,0,Aston Villa,,"35,818",,4-4-1-1,Mark Halsey,https://fbref.com/en/matches/cc4b8b0a/Tottenham-Hotspur-Aston-Villa-November-21-2011-Premier-League,
17,2011-11-26,,Premier League,Matchweek 13,Sat,Away,W,3,1,West Brom,,"24,801",,4-4-2,Lee Probert,https://fbref.com/en/matches/943a3993/West-Bromwich-Albion-Tottenham-Hotspur-November-26-2011-Premier-League,
19,2011-12-03,,Premier League,Matchweek 14,Sat,Home,W,3,0,Bolton,,"35,896",,4-4-2,Stuart Attwell,https://fbref.com/en/matches/0a62cad2/Tottenham-Hotspur-Bolton-Wanderers-December-3-2011-Premier-League,
20,2011-12-11,,Premier League,Matchweek 15,Sun,Away,L,1,2,Stoke City,,"27,529",,4-4-1-1,Chris Foy,https://fbref.com/en/matches/a481449a/Stoke-City-Tottenham-Hotspur-December-11-2011-Premier-League,
22,2011-12-18,,Premier League,Matchweek 16,Sun,Home,W,1,0,Sunderland,,"36,021",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/7cf2c993/Tottenham-Hotspur-Sunderland-December-18-2011-Premier-League,
23,2011-12-22,,Premier League,Matchweek 17,Thu,Home,D,1,1,Chelsea,,"36,141",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/60a0b653/Tottenham-Hotspur-Chelsea-December-22-2011-Premier-League,
24,2011-12-27,,Premier League,Matchweek 18,Tue,Away,W,2,0,Norwich City,,"26,807",,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/2fe34b44/Norwich-City-Tottenham-Hotspur-December-27-2011-Premier-League,
25,2011-12-31,,Premier League,Matchweek 19,Sat,Away,D,1,1,Swansea City,,"20,393",,4-1-4-1,Phil Dowd,https://fbref.com/en/matches/d9aab033/Swansea-City-Tottenham-Hotspur-December-31-2011-Premier-League,
26,2012-01-03,,Premier League,Matchweek 20,Tue,Home,W,1,0,West Brom,,"36,062",,4-4-2,Mark Halsey,https://fbref.com/en/matches/051a3c3e/Tottenham-Hotspur-West-Bromwich-Albion-January-3-2012-Premier-League,
27,2012-01-11,,Premier League,Matchweek 1,Wed,Home,W,2,0,Everton,,"36,132",,4-4-1-1,Martin Atkinson,https://fbref.com/en/matches/6100353c/Tottenham-Hotspur-Everton-January-11-2012-Premier-League,
28,2012-01-14,,Premier League,Matchweek 21,Sat,Home,D,1,1,Wolves,,"36,194",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/6a0161b7/Tottenham-Hotspur-Wolverhampton-Wanderers-January-14-2012-Premier-League,
29,2012-01-22,,Premier League,Matchweek 22,Sun,Away,L,2,3,Manchester City,,"47,422",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/7d795bf1/Manchester-City-Tottenham-Hotspur-January-22-2012-Premier-League,
30,2012-01-31,,Premier League,Matchweek 23,Tue,Home,W,3,1,Wigan Athletic,,"35,801",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/dab3532d/Tottenham-Hotspur-Wigan-Athletic-January-31-2012-Premier-League,
31,2012-02-06,,Premier League,Matchweek 24,Mon,Away,D,0,0,Liverpool,,"44,461",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/4f7274cd/Liverpool-Tottenham-Hotspur-February-6-2012-Premier-League,
32,2012-02-11,,Premier League,Matchweek 25,Sat,Home,W,5,0,Newcastle Utd,,"36,176",,4-4-2,Andre Marriner,https://fbref.com/en/matches/f88ee626/Tottenham-Hotspur-Newcastle-United-February-11-2012-Premier-League,
33,2012-02-26,,Premier League,Matchweek 26,Sun,Away,L,2,5,Arsenal,,"60,106",,4-4-2,Mike Dean,https://fbref.com/en/matches/30fbb04f/North-London-Derby-Arsenal-Tottenham-Hotspur-February-26-2012-Premier-League,
34,2012-03-04,,Premier League,Matchweek 27,Sun,Home,L,1,3,Manchester Utd,,"36,034",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/f373fad3/Tottenham-Hotspur-Manchester-United-March-4-2012-Premier-League,
35,2012-03-10,,Premier League,Matchweek 28,Sat,Away,L,0,1,Everton,,"34,992",,4-4-2,Mark Halsey,https://fbref.com/en/matches/fe0b0629/Everton-Tottenham-Hotspur-March-10-2012-Premier-League,
36,2012-03-21,,Premier League,Matchweek 29,Wed,Home,D,1,1,Stoke City,,"35,172",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/895976f5/Tottenham-Hotspur-Stoke-City-March-21-2012-Premier-League,
37,2012-03-24,,Premier League,Matchweek 30,Sat,Away,D,0,0,Chelsea,,"41,830",,4-5-1,Martin Atkinson,https://fbref.com/en/matches/37fd097b/Chelsea-Tottenham-Hotspur-March-24-2012-Premier-League,
38,2012-04-01,,Premier League,Matchweek 31,Sun,Home,W,3,1,Swansea City,,"36,174",,4-5-1,Andre Marriner,https://fbref.com/en/matches/725329a8/Tottenham-Hotspur-Swansea-City-April-1-2012-Premier-League,
39,2012-04-07,,Premier League,Matchweek 32,Sat,Away,D,0,0,Sunderland,,"39,335",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/24db9e4e/Sunderland-Tottenham-Hotspur-April-7-2012-Premier-League,
40,2012-04-09,,Premier League,Matchweek 33,Mon,Home,L,1,2,Norwich City,,"36,126",,4-4-2,Michael Oliver,https://fbref.com/en/matches/76310aba/Tottenham-Hotspur-Norwich-City-April-9-2012-Premier-League,
41,2012-04-21,,Premier League,Matchweek 35,Sat,Away,L,0,1,QPR,,"18,021",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/156af71e/Queens-Park-Rangers-Tottenham-Hotspur-April-21-2012-Premier-League,
42,2012-04-29,,Premier League,Matchweek 36,Sun,Home,W,2,0,Blackburn,,"35,798",,4-4-1-1,Mike Jones,https://fbref.com/en/matches/a0eb4a92/Tottenham-Hotspur-Blackburn-Rovers-April-29-2012-Premier-League,
43,2012-05-02,,Premier League,Matchweek 34,Wed,Away,W,4,1,Bolton,,"22,349",,4-4-1-1,Mike Dean,https://fbref.com/en/matches/1bd0841a/Bolton-Wanderers-Tottenham-Hotspur-May-2-2012-Premier-League,
44,2012-05-06,,Premier League,Matchweek 37,Sun,Away,D,1,1,Aston Villa,,"36,008",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/860ec5e1/Aston-Villa-Tottenham-Hotspur-May-6-2012-Premier-League,
45,2012-05-13,,Premier League,Matchweek 38,Sun,Home,W,2,0,Fulham,,"36,256",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/1a2c37f9/Tottenham-Hotspur-Fulham-May-13-2012-Premier-League,
