,num,joueur
0,,Hatem Ben Arfa
1,,Fabricio Coloccini
2,,Jonás Gutiérrez
3,,Davide Santon
4,,Demba Ba
5,,Mike Williamson
6,,Yohan Cabaye
7,,James Perch
8,,Cheick Tioté
9,,
10,,Rob Elliot
