,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Raúl Jiménez,9.0,mx MEX,FW,30-206,90,38,1,7,22,9,6,38,5,1,20.0,4,80.0,19,90,25,1,0,1,3,2,28,2
1,Hwang Hee-chan,26.0,kr KOR,LW,25-305,89,34,0,8,17,10,2,34,2,1,50.0,1,50.0,18,117,61,2,0,2,2,0,27,3
2,Ki-Jana Hoever,2.0,nl NED,LW,19-313,1,2,0,1,1,0,0,2,0,0,,0,,2,4,0,0,0,0,0,1,2,0
3,Francisco Trincão,11.0,pt POR,RW,21-333,67,27,0,3,15,9,1,27,2,1,50.0,1,50.0,15,89,42,0,1,0,1,3,23,4
4,Adama Traoré,37.0,es ESP,RW,25-306,23,17,0,3,10,4,0,17,2,1,50.0,1,50.0,9,146,14,0,0,0,1,0,13,4
5,Rayan Aït Nouri,3.0,dz ALG,"LM,LB",20-174,90,78,1,26,20,32,2,78,3,0,0.0,3,100.0,41,211,96,2,4,1,2,2,50,14
6,João Moutinho,28.0,pt POR,"CM,LM",35-080,90,91,1,20,57,14,1,91,2,1,50.0,1,50.0,44,186,84,0,1,0,1,1,69,1
7,Rúben Neves,8.0,pt POR,CM,24-259,90,86,5,17,60,10,1,86,1,1,100.0,0,0.0,44,202,107,0,0,0,1,0,67,1
8,Nélson Semedo,22.0,pt POR,RM,28-011,75,68,5,23,27,19,1,68,2,2,100.0,0,0.0,35,230,162,4,4,0,1,3,43,7
9,Leander Dendoncker,32.0,be BEL,RM,26-226,15,12,0,2,9,1,0,12,0,0,,0,,5,41,15,0,0,0,0,0,9,1
10,Romain Saïss,27.0,ma MAR,CB,31-246,90,92,11,50,41,2,0,92,0,0,,0,,44,145,96,0,0,0,0,0,71,0
11,Conor Coady,16.0,eng ENG,CB,28-275,90,76,9,48,28,1,1,76,0,0,,0,,45,191,100,0,0,0,0,0,58,0
12,Max Kilman,23.0,eng ENG,"CB,RB",24-188,90,80,3,27,51,2,1,80,1,1,100.0,0,0.0,41,224,148,2,0,0,0,0,67,0
13,José Sá,1.0,pt POR,GK,28-314,90,33,32,33,0,0,0,33,0,0,,0,,19,147,100,0,0,0,0,0,9,0
14,14 Players,,,,,990,734,68,268,358,113,16,734,20,9,45.0,11,55.0,381,2023,1050,11,10,4,12,12,536,37
