,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jamie Vardy,9.0,eng ENG,"FW,RW",30-349,90,0,0,0,1,0,1,0,0,0,0,0,0,4,2,1,66.7
1,Marc Albrighton,11.0,eng ENG,"LW,WB,CM",28-038,90,0,0,0,0,1,0,13,2,2,0,0,0,6,1,0,100.0
2,Riyad Mahrez,26.0,dz ALG,"RW,AM,RM",26-308,90,0,0,0,2,0,2,5,0,0,0,0,0,8,0,1,0.0
3,Shinji Okazaki,20.0,jp JPN,AM,31-254,72,0,0,0,0,1,0,0,0,1,0,0,0,0,3,5,37.5
4,Islam Slimani,19.0,dz ALG,"FW,LW",29-191,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0
5,Andy King,10.0,wls WAL,"DM,CM",29-058,83,1,0,0,2,0,0,0,1,0,0,0,0,8,1,0,100.0
6,Leonardo Ulloa,23.0,ar ARG,FW,31-153,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
7,Wilfred Ndidi,25.0,ng NGA,"DM,CM",21-010,90,0,0,0,1,0,0,1,2,3,0,0,0,8,7,4,63.6
8,Ben Chilwell,3.0,eng ENG,"LB,CB",21-005,90,0,0,0,0,2,1,2,0,0,0,0,0,13,6,2,75.0
9,Harry Maguire,15.0,eng ENG,CB,24-296,90,1,0,0,2,2,1,0,1,0,0,0,0,9,3,1,75.0
10,Wes Morgan,5.0,jm JAM,CB,33-339,90,0,0,0,3,0,0,0,0,1,0,0,0,4,5,3,62.5
11,Aleksandar Dragović,16.0,at AUT,RB,26-295,72,1,0,0,2,0,0,1,1,1,0,0,0,8,1,1,50.0
12,Demarai Gray,7.0,jm JAM,"WB,LM",21-181,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
13,Kasper Schmeichel,1.0,dk DEN,GK,31-051,90,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,
14,14 Players,,,,,990,3,0,0,13,6,6,23,7,8,0,0,1,70,30,22,57.7
