,num,joueur
0,,Paddy Kenny
1,,Luke Young
2,,Fitz Hall
3,,Shaun Derry
4,,Shaun Wright-Phillips
5,,Anton Ferdinand
6,,Jamie Mackie
7,,Joey Barton
8,,Alejandro Faurlín
9,,Heiðar Helguson
10,,Armand Traoré
