,num,joueur
0,,Robert Snodgrass
1,,Alexander Tettey
2,,Kei Kamara
3,,Russell Martin
4,,Grant Holt
5,,Sébastien Bassong
6,,Jonny Howson
7,,Steven Whittaker
8,,Michael Turner
9,,
10,,Lee Camp
