,num,joueur
0,,Adam le Fondre
1,,Nicky Shorey
2,,Adrian Mariappa
3,,Jay Tabb
4,,Jason Roberts
5,,Mikele Leigertwood
6,,Jobi McAnuff
7,,Sean Morrison
8,,Shaun Cummings
9,,
10,,Stuart Taylor
