,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Danny Welbeck,18.0,eng ENG,FW,31-260,90,8,9,88.9,85,19,3,4,75.0,3,3,100.0,0,0,,0,0.0,0.0,1,1,0,0,1
1,Pascal Groß,13.0,de GER,"FW,AM",31-059,90,31,48,64.6,490,131,18,23,78.3,8,11,72.7,3,10,30.0,0,0.4,0.6,4,2,2,0,7
2,Adam Lallana,14.0,eng ENG,AM,34-095,64,22,26,84.6,267,49,17,19,89.5,4,5,80.0,1,2,50.0,0,0.0,0.0,0,2,1,0,2
3,Enock Mwepu,8.0,zm ZAM,"AM,FW",24-224,26,9,12,75.0,134,31,4,5,80.0,5,6,83.3,0,0,,0,0.1,0.1,1,2,0,0,2
4,Moisés Caicedo,25.0,ec ECU,CM,20-284,90,33,42,78.6,502,180,21,25,84.0,7,11,63.6,5,6,83.3,0,0.0,0.0,1,5,2,0,9
5,Alexis Mac Allister,10.0,ar ARG,CM,23-232,90,46,53,86.8,997,329,16,18,88.9,19,21,90.5,11,13,84.6,0,0.0,0.0,0,10,0,0,9
6,Leandro Trossard,11.0,be BEL,WB,27-252,74,21,34,61.8,328,129,12,15,80.0,7,13,53.8,1,2,50.0,0,0.0,0.0,0,2,2,0,6
7,Tariq Lamptey,2.0,gh GHA,WB,21-317,16,3,4,75.0,41,11,2,2,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1
8,Solly March,7.0,eng ENG,WB,28-024,73,21,39,53.8,309,95,11,16,68.8,7,14,50.0,1,3,33.3,0,0.1,0.2,2,3,2,1,4
9,Kaoru Mitoma,22.0,jp JPN,WB,25-085,17,6,8,75.0,62,34,6,6,100.0,0,1,0.0,0,0,,0,0.5,0.4,1,0,2,0,2
10,Adam Webster,4.0,eng ENG,CB,27-221,90,27,36,75.0,458,175,12,15,80.0,14,18,77.8,1,3,33.3,0,0.0,0.0,0,2,0,0,1
11,Lewis Dunk,5.0,eng ENG,CB,30-265,90,26,32,81.3,595,247,8,8,100.0,13,16,81.3,5,8,62.5,0,0.0,0.0,0,1,0,0,3
12,Joël Veltman,34.0,nl NED,CB,30-210,90,43,51,84.3,674,331,23,25,92.0,17,20,85.0,2,5,40.0,0,0.0,0.0,0,1,0,0,1
13,Robert Sánchez,1.0,es ESP,GK,24-268,90,13,26,50.0,527,461,1,1,100.0,6,6,100.0,6,18,33.3,0,0.0,0.0,0,2,0,0,0
14,14 Players,,,,,990,309,420,73.6,5469,2222,154,182,84.6,111,146,76.0,36,71,50.7,0,1.3,1.6,10,33,11,1,48
