,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Dominic Solanke,9.0,eng ENG,FW,25-199,89,18,17,0,0,0,0,0,0,0,0,0,0,12,1,2
1,Antoine Semenyo,24.0,gh GHA,FW,23-084,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Philip Billing,29.0,dk DEN,FW,26-294,90,31,25,6,3,0,0,2,0,3,1,0,0,23,0,0
3,Jaidon Anthony,32.0,eng ENG,LM,23-121,45,15,15,0,0,0,0,1,0,0,0,0,0,14,0,0
4,Marcus Tavernier,16.0,eng ENG,LM,24-010,45,23,23,0,0,0,0,3,0,0,0,0,0,16,0,3
5,Jefferson Lerma,8.0,co COL,CM,28-158,90,30,29,1,1,1,0,1,0,0,0,0,0,23,0,0
6,Joe Rothwell,14.0,eng ENG,CM,28-080,71,32,26,6,3,0,0,3,0,1,1,0,0,22,0,1
7,Hamed Junior Traorè,22.0,ci CIV,CM,23-044,19,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
8,Dango Ouattara,11.0,bf BFA,RM,21-049,45,12,12,0,0,0,1,0,0,0,0,0,0,6,0,1
9,Ryan Christie,10.0,sct SCO,RM,28-038,45,15,15,0,0,0,0,1,0,0,0,0,0,12,0,0
10,Lloyd Kelly,5.0,eng ENG,LB,24-177,90,58,52,6,1,0,0,1,5,0,0,0,0,43,0,0
11,Marcos Senesi,25.0,ar ARG,CB,25-326,90,46,46,0,0,0,1,0,0,0,0,0,0,38,0,1
12,Jack Stephens,3.0,eng ENG,CB,29-064,90,48,46,2,2,0,0,0,0,0,0,0,0,41,0,0
13,Adam Smith,15.0,eng ENG,RB,31-337,90,33,25,8,0,0,0,0,8,0,0,0,0,25,0,1
14,Neto,13.0,br BRA,GK,33-256,90,28,15,13,4,0,0,0,0,0,0,0,0,19,0,0
15,15 Players,,,,,990,398,355,42,14,1,2,12,13,4,2,0,0,300,1,9
