,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
35,2014-02-12,,Premier League,Matchweek 26,Wed,Away,D,1,1,Stoke City,,"24,822",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/cd9d99f8/Stoke-City-Swansea-City-February-12-2014-Premier-League,
37,2014-02-23,,Premier League,Matchweek 27,Sun,Away,L,3,4,Liverpool,,"44,731",,4-2-3-1,Mike Jones,https://fbref.com/en/matches/f64a03de/Liverpool-Swansea-City-February-23-2014-Premier-League,
39,2014-03-02,,Premier League,Matchweek 28,Sun,Home,D,1,1,Crystal Palace,,"20,240",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/31b8adc1/Swansea-City-Crystal-Palace-March-2-2014-Premier-League,
40,2014-03-15,,Premier League,Matchweek 30,Sat,Home,L,1,2,West Brom,,"20,703",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/c1441eb6/Swansea-City-West-Bromwich-Albion-March-15-2014-Premier-League,
41,2014-03-22,,Premier League,Matchweek 31,Sat,Away,L,2,3,Everton,,"36,260",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/9b5da78a/Everton-Swansea-City-March-22-2014-Premier-League,
42,2014-03-25,,Premier League,Matchweek 29,Tue,Away,D,2,2,Arsenal,,"59,937",,4-4-1-1,Lee Probert,https://fbref.com/en/matches/98d84b16/Arsenal-Swansea-City-March-25-2014-Premier-League,
43,2014-03-29,,Premier League,Matchweek 32,Sat,Home,W,3,0,Norwich City,,"20,371",,4-2-3-1,Jon Moss,https://fbref.com/en/matches/7bf33c48/Swansea-City-Norwich-City-March-29-2014-Premier-League,
44,2014-04-05,,Premier League,Matchweek 33,Sat,Away,L,0,1,Hull City,,"22,744",,4-2-3-1,Howard Webb,https://fbref.com/en/matches/df47158d/Hull-City-Swansea-City-April-5-2014-Premier-League,
45,2014-04-13,,Premier League,Matchweek 34,Sun,Home,L,0,1,Chelsea,,"20,761",,4-2-3-1,Phil Dowd,https://fbref.com/en/matches/da4923dd/Swansea-City-Chelsea-April-13-2014-Premier-League,
46,2014-04-19,,Premier League,Matchweek 35,Sat,Away,W,2,1,Newcastle Utd,,"51,057",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/11887303/Newcastle-United-Swansea-City-April-19-2014-Premier-League,
47,2014-04-26,,Premier League,Matchweek 36,Sat,Home,W,4,1,Aston Villa,,"20,701",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/b7ae76f6/Swansea-City-Aston-Villa-April-26-2014-Premier-League,
48,2014-05-03,,Premier League,Matchweek 37,Sat,Home,L,0,1,Southampton,,"20,682",,4-2-3-1,Anthony Taylor,https://fbref.com/en/matches/b221035d/Swansea-City-Southampton-May-3-2014-Premier-League,
49,2014-05-11,,Premier League,Matchweek 38,Sun,Away,W,3,1,Sunderland,,"45,580",,4-2-3-1,Chris Foy,https://fbref.com/en/matches/f94659d1/Sunderland-Swansea-City-May-11-2014-Premier-League,
