,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,32-099,90,1,0,0,0,2,1,0,0,20,1,1,1,0.2,0.2,0.1,3,0,12,13,92.3,0,12,3,1,1
1,James Maddison,10.0,eng ENG,"FW,LM",22-148,90,0,0,0,0,4,2,0,0,53,1,0,1,0.2,0.2,0.0,2,0,31,41,75.6,5,31,2,4,2
2,Demarai Gray,7.0,jm JAM,LM,22-296,83,0,0,0,0,0,0,0,0,31,0,2,0,0.0,0.0,0.0,1,0,15,23,65.2,5,21,3,3,1
3,Kelechi Iheanacho,8.0,ng NGA,FW,22-199,7,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,1,6,7,85.7,3,3,0,0,0
4,Youri Tielemans,21.0,be BEL,CM,21-348,89,0,1,0,0,0,0,0,0,54,2,0,2,0.0,0.0,0.3,3,1,39,41,95.1,8,30,3,4,2
5,Nampalys Mendy,24.0,sn SEN,CM,26-301,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
6,Wilfred Ndidi,25.0,ng NGA,CM,22-125,90,0,0,0,0,1,0,0,0,72,7,1,0,0.0,0.0,0.0,2,0,49,58,84.5,10,42,1,1,1
7,Marc Albrighton,11.0,eng ENG,RM,29-153,63,0,0,0,0,0,0,0,0,48,2,0,0,0.0,0.0,0.1,2,0,19,36,52.8,2,37,2,5,2
8,Harvey Barnes,19.0,eng ENG,RM,21-132,27,1,0,0,0,2,1,0,0,17,1,0,0,0.4,0.4,0.0,2,0,8,14,57.1,0,13,3,4,4
9,Ben Chilwell,3.0,eng ENG,LB,22-120,90,0,1,0,0,1,1,0,0,64,6,1,3,0.0,0.0,0.2,2,1,35,46,76.1,3,24,2,0,0
10,Harry Maguire,15.0,eng ENG,CB,26-046,90,0,0,0,0,1,0,0,0,66,2,0,0,0.0,0.0,0.0,1,1,46,56,82.1,2,40,0,0,0
11,Jonny Evans,6.0,nir NIR,CB,31-107,90,0,0,0,0,0,0,0,0,60,1,2,2,0.0,0.0,0.0,0,0,43,49,87.8,4,37,1,0,0
12,Ricardo Pereira,14.0,pt POR,RB,25-196,90,0,0,0,0,0,0,0,0,75,4,0,3,0.0,0.0,0.0,2,0,54,62,87.1,9,48,3,5,3
13,Kasper Schmeichel,1.0,dk DEN,GK,32-166,90,0,0,0,0,0,0,0,0,29,0,1,0,0.0,0.0,0.0,0,0,22,29,75.9,0,16,0,0,0
14,14 Players,,,,,990,2,2,0,0,11,5,0,0,596,27,8,12,0.9,0.9,0.8,21,4,379,475,79.8,51,354,23,27,16
