,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ollie Watkins,11.0,eng ENG,FW,25-340,90,2,2,0,1,1,0,0,,0,1,0,1,0,2,1,0
1,Emi Buendía,10.0,ar ARG,LW,24-345,77,1,0,0,1,0,1,1,100.0,0,2,0,2,0,1,0,0
2,Carney Chukwuemeka,33.0,eng ENG,"FW,LW",18-046,13,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
3,Jacob Ramsey,41.0,eng ENG,RW,20-191,83,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0
4,Axel Tuanzebe,16.0,eng ENG,CB,24-021,7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
5,Douglas Luiz,6.0,br BRA,LM,23-210,76,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0
6,Morgan Sanson,8.0,fr FRA,"CM,LM",27-109,14,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
7,Marvelous Nakamba,19.0,zw ZIM,CM,27-320,90,2,2,2,0,0,0,1,0.0,1,2,1,1,1,3,4,0
8,John McGinn,7.0,sct SCO,"RM,CM",27-048,90,3,2,0,2,1,1,3,33.3,2,1,0,1,0,3,0,0
9,Ashley Young,18.0,eng ENG,LB,36-149,90,2,0,1,1,0,2,2,100.0,0,2,1,1,1,3,2,0
10,Tyrone Mings,5.0,eng ENG,CB,28-267,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1
11,Ezri Konsa,4.0,eng ENG,CB,24-043,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0
12,Matty Cash,2.0,pl POL,RB,24-120,90,9,6,6,3,0,2,4,50.0,2,1,1,0,5,14,3,0
13,Emiliano Martínez,1.0,ar ARG,GK,29-094,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,21,13,9,10,2,6,14,42.9,8,12,3,9,10,31,22,1
