,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Glenn Murray,17.0,eng ENG,FW,34-138,70,0,0,0,3,2,1,0,0,0,0,0,0,4,3,8,27.3
1,Leonardo Ulloa,16.0,ar ARG,FW,31-199,20,0,0,0,1,0,1,0,0,1,0,0,0,1,5,5,50.0
2,Pascal Groß,13.0,de GER,FW,26-240,78,0,0,0,0,0,0,5,1,0,0,0,0,4,0,4,0.0
3,Beram Kayal,7.0,il ISR,FW,29-284,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0
4,José Izquierdo,19.0,co COL,LM,25-218,90,0,0,0,0,0,1,2,2,0,0,0,0,4,2,1,66.7
5,Davy Pröpper,24.0,nl NED,CM,26-161,90,0,0,0,3,1,0,0,1,2,0,0,0,7,3,2,60.0
6,Dale Stephens,6.0,eng ENG,CM,28-243,90,0,0,0,2,1,0,0,2,5,0,1,0,10,4,1,80.0
7,Solly March,20.0,eng ENG,RM,23-205,85,0,0,0,0,0,0,3,2,5,0,0,0,3,3,1,75.0
8,Anthony Knockaert,11.0,fr FRA,RM,26-082,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
9,Gaëtan Bong,3.0,cm CMR,LB,29-291,90,0,0,0,0,0,0,1,2,1,0,0,0,4,0,1,0.0
10,Lewis Dunk,5.0,eng ENG,CB,26-081,90,0,0,0,0,1,0,0,3,2,0,0,0,4,4,2,66.7
11,Shane Duffy,22.0,ie IRL,CB,26-040,90,0,0,0,0,0,0,0,2,1,0,0,0,3,10,5,66.7
12,Ezequiel Schelotto,21.0,it ITA,RB,28-263,90,0,0,0,1,0,0,1,2,4,0,0,0,13,2,1,66.7
13,Mathew Ryan,1.0,au AUS,GK,25-308,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,0,0,0,10,6,3,12,17,21,0,1,0,58,37,31,54.4
