,num,joueur
0,26,Víctor Valdés
1,4,Daniel Ayala
2,5,Bernardo Espinosa
3,6,Ben Gibson
4,7,Grant Leadbitter
5,8,Adam Clayton
6,17,Antonio Barragán
7,18,Cristhian Stuani
8,19,Stewart Downing
9,29,Rudy Gestede
10,34,Adam Forshaw
