,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Teemu Pukki,22.0,fi FIN,FW,31-187,79,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0.0
1,Milot Rashica,17.0,xk KVX,FW,25-096,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
2,Josh Sargent,24.0,us USA,FW,21-224,89,0,0,0,0,1,0,0,1,0,0,0,0,6,2,6,25.0
3,Adam Idah,35.0,ie IRL,FW,20-233,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
4,Kenny McLean,23.0,sct SCO,CM,29-267,90,0,0,0,0,2,0,1,0,0,0,0,0,8,3,1,75.0
5,Mathias Normann,16.0,no NOR,CM,25-127,90,1,0,0,1,1,0,7,0,2,0,0,0,5,2,1,66.7
6,Pierre Lees-Melou,20.0,fr FRA,CM,28-130,79,0,0,0,0,1,0,1,0,3,0,0,0,2,0,2,0.0
7,Lukas Rupp,7.0,de GER,CM,30-267,11,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0
8,Dimitris Giannoulis,30.0,gr GRE,LB,25-350,90,0,0,0,1,2,0,2,0,2,0,0,0,7,0,1,0.0
9,Ben Gibson,4.0,eng ENG,CB,28-260,90,0,0,0,0,0,0,0,0,1,0,0,0,6,2,3,40.0
10,Grant Hanley,5.0,sct SCO,CB,29-316,90,0,0,0,0,2,0,0,5,1,0,0,0,4,5,4,55.6
11,Ozan Kabak,15.0,tr TUR,CB,21-191,90,0,0,0,0,2,1,0,0,0,0,0,0,3,1,5,16.7
12,Max Aarons,2.0,eng ENG,RB,21-271,90,1,0,0,0,1,0,4,0,1,0,0,0,8,0,1,0.0
13,Tim Krul,1.0,nl NED,GK,33-182,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
14,14 Players,,,,,990,2,0,0,3,13,1,19,7,12,0,0,0,55,15,27,35.7
