,num,joueur
0,,David Stockdale
1,,Dimitar Berbatov
2,,Steve Sidwell
3,,Fernando Amorebieta
4,,Philippe Senderos
5,,Scott Parker
6,,Clint Dempsey
7,,Adel Taarabt
8,,Sascha Riether
9,,Damien Duff
10,,John Arne Riise
