,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Brenden Aaronson,7.0,us USA,FW,22-161,64,17,11,6,2,0,1,2,0,0,0,0,0,12,0,0
1,Weston McKennie,28.0,us USA,LM,24-216,26,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1
2,Crysencio Summerville,10.0,nl NED,LW,21-153,73,15,14,0,0,0,0,0,0,0,0,0,0,12,1,1
3,Georginio Rutter,24.0,fr FRA,LW,20-346,17,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
4,Luis Sinisterra,23.0,co COL,RW,23-288,64,17,17,0,0,0,0,1,0,0,0,0,0,9,0,0
5,Rodrigo,19.0,es ESP,RW,32-026,26,7,6,1,0,0,0,0,0,0,0,0,0,6,0,0
6,Jack Harrison,11.0,eng ENG,"LM,FW",26-132,84,26,26,0,0,0,0,1,0,0,0,0,0,17,0,1
7,Patrick Bamford,9.0,eng ENG,FW,29-208,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,Marc Roca,8.0,es ESP,CM,26-126,90,44,37,7,4,0,0,5,0,3,1,2,0,31,0,2
9,Rasmus Nissen,25.0,dk DEN,RM,25-264,90,22,22,0,0,0,0,0,0,0,0,0,0,11,0,2
10,Junior Firpo,3.0,es ESP,LB,26-222,90,40,29,11,0,1,0,0,11,0,0,0,0,30,0,3
11,Pascal Struijk,21.0,nl NED,CB,23-233,90,33,31,2,2,0,0,0,0,0,0,0,0,28,0,0
12,Robin Koch,5.0,de GER,CB,26-258,73,28,28,0,0,0,0,0,0,0,0,0,0,23,0,0
13,Liam Cooper,6.0,sct SCO,CB,31-214,17,8,7,1,1,0,0,0,0,0,0,0,0,7,0,0
14,Luke Ayling,2.0,eng ENG,RB,31-219,90,43,33,10,1,0,1,1,9,0,0,0,0,34,0,1
15,Illan Meslier,1.0,fr FRA,GK,23-030,90,30,19,11,6,0,1,0,0,0,0,0,0,12,0,0
16,16 Players,,,,,990,339,289,49,16,1,3,10,20,3,1,2,0,236,1,11
