,num,joueur
0,1,Aaron Ramsdale
1,2,George Baldock
2,3,Enda Stevens
3,6,Chris Basham
4,7,John Lundstram
5,8,Sander Berge
6,14,Oliver Burke
7,17,David McGoldrick
8,19,Jack Robinson
9,22,Ethan Ampadu
10,23,Ben Osborn
