,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Taiwo Awoniyi,9.0,ng NGA,FW,25-253,86,10,10,0,0,0,0,0,0,0,0,0,0,5,0,0
1,Sam Surridge,16.0,eng ENG,AM,24-268,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,Danilo,28.0,br BRA,"AM,CM",21-358,90,15,10,5,0,0,0,0,1,0,0,0,0,12,0,0
3,Morgan Gibbs-White,10.0,eng ENG,"AM,WB",23-085,90,24,18,6,3,0,0,7,0,3,3,0,0,10,0,0
4,Orel Mangala,5.0,be BEL,CM,25-035,90,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
5,Remo Freuler,23.0,ch SUI,CM,31-007,75,10,10,0,0,0,0,0,0,0,0,0,0,5,0,1
6,Brennan Johnson,20.0,wls WAL,AM,21-334,15,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0
7,Renan Lodi,32.0,br BRA,WB,25-014,86,12,10,0,0,0,0,1,0,0,0,0,0,6,2,1
8,André Ayew,34.0,gh GHA,FW,33-126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,Neco Williams,7.0,wls WAL,"WB,CB",22-009,90,9,7,2,1,0,0,2,1,0,0,0,0,3,0,1
10,Scott McKenna,26.0,sct SCO,CB,26-161,29,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
11,Joe Worrall,4.0,eng ENG,CB,26-102,61,16,15,1,0,0,0,0,1,0,0,0,0,6,0,0
12,Moussa Niakhate,19.0,sn SEN,CB,27-045,90,22,8,14,0,0,0,0,14,0,0,0,0,11,0,2
13,Felipe,38.0,br BRA,CB,33-341,86,21,20,1,0,0,0,0,1,0,0,0,0,10,0,1
14,Emmanuel Dennis,25.0,ng NGA,WB,25-158,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
15,Keylor Navas,12.0,cr CRC,GK,36-128,90,25,9,15,5,0,0,0,0,0,0,0,0,13,1,0
16,16 Players,,,,,990,181,134,44,9,0,0,11,18,3,3,0,0,93,3,7
