,num,joueur
0,,Tim Krul
1,,Cheick Tioté
2,,James Perch
3,,Gabriel Obertan
4,,Haris Vučkić
5,,Davide Santon
6,,Jonás Gutiérrez
7,,Fabricio Coloccini
8,,Danny Simpson
9,,Leon Best
10,,Demba Ba
