,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Leandro Trossard,11.0,be BEL,"FW,AM",26-040,85,42,0,4,16,23,6,42,4,2,50.0,2,50.0,30,202,115,3,1,2,2,1,28,5
1,Reda Khadra,67.0,de GER,AM,19-193,5,1,0,0,0,1,1,1,0,0,,0,,1,35,31,1,0,1,0,0,1,1
2,Percy Tau,22.0,za RSA,FW,26-245,67,21,1,2,11,9,2,21,3,3,100.0,0,0.0,14,122,54,1,0,1,0,0,14,5
3,Neal Maupay,9.0,fr FRA,FW,24-152,23,4,0,0,1,3,0,4,1,0,0.0,1,100.0,4,19,6,0,0,0,0,1,3,2
4,Alexis Mac Allister,10.0,ar ARG,AM,22-020,90,50,2,12,30,9,1,50,2,2,100.0,0,0.0,31,147,68,1,0,0,1,2,31,2
5,Bernardo,30.0,br BRA,"LM,WB",25-244,90,40,3,13,8,19,0,40,0,0,,0,,26,82,48,2,1,0,0,2,24,5
6,Davy Pröpper,24.0,nl NED,RM,29-133,67,26,0,5,15,7,1,26,1,0,0.0,1,100.0,20,91,51,2,2,0,0,1,21,3
7,Solly March,20.0,eng ENG,CM,26-177,23,18,2,3,7,8,0,18,1,1,100.0,0,0.0,9,46,15,0,0,0,2,1,8,2
8,Ben White,3.0,eng ENG,"DM,CM",23-097,90,44,3,14,24,7,0,44,0,0,,0,,31,91,28,1,1,0,0,0,29,0
9,Dan Burn,33.0,eng ENG,"LB,CB",28-249,90,47,7,27,15,5,0,47,1,1,100.0,0,0.0,29,98,36,1,1,1,0,1,24,1
10,Lewis Dunk,5.0,eng ENG,CB,29-053,90,57,16,36,21,0,0,57,2,2,100.0,0,0.0,40,186,104,0,0,0,0,0,44,0
11,Adam Webster,4.0,eng ENG,CB,26-009,90,55,14,35,17,3,0,55,0,0,,0,,37,257,196,0,1,0,1,1,35,0
12,Joël Veltman,34.0,nl NED,"RB,WB",28-364,90,58,7,27,23,9,1,58,2,0,0.0,2,100.0,26,85,49,1,0,0,0,0,26,1
13,Robert Sánchez,26.0,es ESP,GK,23-056,90,47,46,47,0,0,0,47,0,0,,0,,20,98,70,0,0,0,0,0,23,0
14,14 Players,,,,,990,510,101,225,188,103,12,510,17,11,64.7,6,35.3,318,1559,871,13,7,5,6,10,311,27
