,num,joueur
0,,Joe Hart
1,,Aleksandar Kolarov
2,,David Silva
3,,Vincent Kompany
4,,Yaya Touré
5,,Nigel de Jong
6,,Gareth Barry
7,,Joleon Lescott
8,,Jérôme Boateng
9,,Adam Johnson
10,,Carlos Tevez
