,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Joshua King,7.0,no NOR,FW,29-281,90,44,0,0,16,28,9,44,5,2,40.0,3,60.0,20,88,29,1,0,1,3,4,29,12
1,Cucho,29.0,co COL,"LM,LW",22-186,90,41,0,1,14,26,4,41,6,4,66.7,2,33.3,21,96,51,1,0,1,0,0,27,10
2,Juraj Kucka,33.0,sk SVK,"CM,DM",34-239,90,56,4,11,28,17,2,56,2,1,50.0,1,50.0,25,69,27,0,0,0,1,0,29,0
3,Ozan Tufan,18.0,tr TUR,CM,26-214,63,40,3,6,20,14,2,40,1,0,0.0,1,100.0,16,84,22,0,0,0,0,0,25,4
4,João Pedro,10.0,br BRA,"AM,CM",20-027,27,18,0,3,8,7,1,18,0,0,,0,,12,67,13,0,0,0,2,3,12,0
5,Ismaila Sarr,23.0,sn SEN,RM,23-240,63,32,1,2,13,18,1,32,4,2,50.0,2,50.0,26,209,84,2,3,0,5,3,27,4
6,Emmanuel Dennis,25.0,ng NGA,"RW,RM",23-342,27,16,0,3,1,12,4,16,2,1,50.0,1,50.0,6,34,22,0,0,0,1,0,8,2
7,Moussa Sissoko,19.0,fr FRA,DM,32-068,90,57,8,19,30,8,0,57,1,0,0.0,1,100.0,19,77,36,1,1,0,2,1,25,0
8,Adam Masina,11.0,ma MAR,LB,27-294,90,60,3,17,21,22,0,60,1,1,100.0,0,0.0,24,78,48,1,3,0,1,0,27,3
9,Craig Cathcart,15.0,nir NIR,"CB,RB",32-259,90,50,3,25,22,4,1,50,0,0,,0,,32,97,55,1,1,0,0,1,27,0
10,William Troost-Ekong,5.0,ng NGA,CB,28-052,90,56,10,41,15,0,0,56,0,0,,0,,30,87,36,0,0,0,0,0,38,0
11,Jeremy Ngakia,2.0,eng ENG,RB,21-046,75,71,0,22,31,18,0,71,2,1,50.0,1,50.0,25,75,37,2,1,0,0,1,34,1
12,Nicolas Nkoulou,13.0,cm CMR,CB,31-210,15,4,1,2,2,0,0,4,0,0,,0,,1,1,0,0,0,0,0,0,1,0
13,Ben Foster,1.0,eng ENG,GK,38-203,90,36,32,36,0,0,0,36,0,0,,0,,20,106,50,0,0,0,0,0,13,0
14,14 Players,,,,,990,581,65,188,221,174,24,581,24,12,50.0,12,50.0,277,1168,510,9,9,2,15,13,322,36
