,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Marouane Chamakh,,ma MAR,FW,26-279,78,1,0,0,,,,0,0,,,,,,,0,,
1,Nicklas Bendtner,,dk DEN,FW,22-273,12,0,0,0,,,,0,0,,,,,,,0,,
2,Andrey Arshavin,,ru RUS,"FW,MF",29-140,69,0,0,0,,,,0,0,,,,,,,0,,
3,Tomáš Rosický,,cz CZE,MF,30-012,21,0,0,0,,,,0,0,,,,,,,0,,
4,Samir Nasri,,fr FRA,"FW,MF",23-112,90,1,0,1,,,,1,0,,,,,,,0,,
5,Jack Wilshere,,eng ENG,MF,18-288,89,0,1,0,,,,0,1,,,,,,,0,,
6,Abou Diaby,,fr FRA,MF,24-158,90,0,0,0,,,,0,0,,,,,,,0,,
7,Alexandre Song,,cm CMR,"DF,MF",23-037,90,0,0,0,,,,0,0,,,,,,,0,,
8,Gaël Clichy,,fr FRA,DF,25-082,90,0,0,0,,,,0,0,,,,,,,0,,
9,Johan Djourou,,ch SUI,DF,23-271,90,0,0,0,,,,0,0,,,,,,,0,,
10,Sébastien Squillaci,,fr FRA,DF,30-066,90,0,0,0,,,,0,0,,,,,,,0,,
11,Emmanuel Eboué,,ci CIV,"DF,MF",27-134,90,0,0,0,,,,1,0,,,,,,,0,,
12,Łukasz Fabiański,,pl POL,GK,25-181,90,0,0,0,,,,0,0,,,,,,,0,,
13,13 Players,,,,,989,2,1,1,,,,2,1,,,,,,,0,,
