,num,joueur
0,,Stephen Carr
1,,Keith Fahey
2,,Jean Beausejour
3,,Liam Ridgewell
4,,Cameron Jerome
5,,Curtis Davies
6,,Barry Ferguson
7,,Craig Gardner
8,,Sebastian Larsson
9,,
10,,Colin Doyle
