,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Danny Welbeck,18.0,eng ENG,FW,31-155,90,0,0,0,0,2,0,1,0,0,1,0,0,3,1,2,33.3
1,Alexis Mac Allister,10.0,ar ARG,AM,23-127,90,0,0,0,1,0,0,2,1,2,0,0,0,7,1,1,50.0
2,Enock Mwepu,12.0,zm ZAM,AM,24-119,62,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,
3,Adam Webster,4.0,eng ENG,CB,27-116,28,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,50.0
4,Moisés Caicedo,25.0,ec ECU,CM,20-179,90,0,0,0,0,2,0,0,2,4,0,0,0,12,0,0,
5,Yves Bissouma,8.0,ml MLI,CM,25-243,90,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,
6,Leandro Trossard,11.0,be BEL,"WB,AM",27-147,88,0,0,0,0,0,1,2,1,0,0,0,0,6,0,0,
7,Pascal Groß,13.0,de GER,AM,30-319,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
8,Solly March,20.0,eng ENG,WB,27-284,86,0,0,0,2,0,0,3,1,2,0,0,0,3,0,1,0.0
9,Tariq Lamptey,2.0,gh GHA,WB,21-212,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,Marc Cucurella,3.0,es ESP,"CB,WB",23-282,90,1,0,0,1,1,0,2,1,4,0,0,0,4,0,0,
11,Lewis Dunk,5.0,eng ENG,CB,30-160,90,0,0,0,0,0,0,0,0,1,0,0,0,9,0,2,0.0
12,Joël Veltman,34.0,nl NED,CB,30-105,90,0,0,0,0,0,0,0,1,2,0,0,0,7,2,1,66.7
13,Robert Sánchez,1.0,es ESP,GK,24-163,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
14,14 Players,,,,,990,1,0,0,4,5,1,12,9,18,1,0,0,62,6,8,42.9
