,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Danny Welbeck,18.0,eng ENG,FW,31-155,90,20,20,0,0,0,0,1,0,0,0,0,0,18,0,0
1,Alexis Mac Allister,10.0,ar ARG,AM,23-127,90,37,32,4,1,0,0,2,1,1,1,0,0,30,1,2
2,Enock Mwepu,12.0,zm ZAM,AM,24-119,62,36,36,0,0,0,0,1,0,0,0,0,0,28,0,2
3,Adam Webster,4.0,eng ENG,CB,27-116,28,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1
4,Moisés Caicedo,25.0,ec ECU,CM,20-179,90,51,51,0,0,0,0,0,0,0,0,0,0,48,0,0
5,Yves Bissouma,8.0,ml MLI,CM,25-243,90,48,48,0,0,0,0,0,0,0,0,0,0,43,0,1
6,Leandro Trossard,11.0,be BEL,"WB,AM",27-147,88,43,43,0,0,0,0,2,0,0,0,0,0,31,0,1
7,Pascal Groß,13.0,de GER,AM,30-319,2,9,8,1,0,0,0,1,0,1,1,0,0,8,0,1
8,Solly March,20.0,eng ENG,WB,27-284,86,32,30,2,0,0,0,3,1,1,1,0,0,24,0,1
9,Tariq Lamptey,2.0,gh GHA,WB,21-212,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10,Marc Cucurella,3.0,es ESP,"CB,WB",23-282,90,75,66,9,1,0,1,2,8,0,0,0,0,66,0,1
11,Lewis Dunk,5.0,eng ENG,CB,30-160,90,56,54,2,2,0,0,0,0,0,0,0,0,46,0,0
12,Joël Veltman,34.0,nl NED,CB,30-105,90,63,53,10,1,0,1,0,9,0,0,0,0,47,0,0
13,Robert Sánchez,1.0,es ESP,GK,24-163,90,35,27,8,0,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,990,518,481,36,5,0,2,12,19,3,3,0,0,423,1,10
