,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Aleksandar Mitrović,9.0,rs SRB,FW,28-140,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
1,Carlos Vinícius,30.0,br BRA,FW,27-315,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Willian,20.0,br BRA,LW,34-178,74,3,2,3,0,0,2,4,50.0,2,0,0,0,0,3,0,0
3,Harry Wilson,8.0,wls WAL,RW,25-318,16,4,3,3,1,0,1,2,50.0,1,0,0,0,0,4,1,0
4,Bobby Reid,14.0,jm JAM,RW,30-001,74,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
5,Manor Solomon,11.0,il ISR,LW,23-194,16,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
6,Andreas Pereira,18.0,br BRA,AM,27-033,89,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
7,Layvin Kurzawa,3.0,fr FRA,AM,30-152,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,João Palhinha,26.0,pt POR,DM,27-209,90,4,3,1,2,1,1,1,100.0,0,0,0,0,4,8,3,0
9,Harrison Reed,6.0,eng ENG,DM,28-007,89,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
10,Tom Cairney,10.0,sct SCO,DM,32-014,1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
11,Antonee Robinson,33.0,us USA,LB,25-179,90,2,2,2,0,0,2,2,100.0,0,0,0,0,5,7,2,0
12,Tim Ream,13.0,us USA,CB,35-121,90,1,0,1,0,0,0,0,,0,2,2,0,3,4,3,0
13,Issa Diop,31.0,fr FRA,CB,26-025,90,1,1,1,0,0,0,2,0.0,2,2,1,1,1,2,7,0
14,Kenny Tete,2.0,nl NED,RB,27-117,90,1,0,0,0,1,0,0,,0,0,0,0,3,4,3,0
15,Bernd Leno,17.0,de GER,GK,30-336,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
16,16 Players,,,,,990,19,14,11,5,3,7,14,50.0,7,6,3,3,19,38,21,0
