,num,joueur
0,,Adam Henley
1,,Rubén Rochina
2,,Grant Hanley
3,,Christopher Samba
4,,Morten Gamst Pedersen
5,,Steven Nzonzi
6,,Yakubu Aiyegbeni
7,,Radosav Petrović
8,,Jason Lowe
9,,
10,,Jake Kean
