,num,joueur
0,,Keiren Westwood
1,,Adam Johnson
2,,Emanuele Giaccherini
3,,Ki Sung-yueng
4,,Lee Cattermole
5,,Craig Gardner
6,,John O'Shea
7,,Jozy Altidore
8,,Jack Colback
9,,Sebastian Larsson
10,,Carlos Cuéllar
