,num,joueur
0,,DJ Campbell
1,,David Vaughan
2,,Charlie Adam
3,,Craig Cathcart
4,,Gary Taylor-Fletcher
5,,Stephen Crainey
6,,Neal Eardley
7,,Luke Varney
8,,Ian Evatt
9,,
10,,Richard Kingson
