,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ivan Cavaleiro,17.0,pt POR,"FW,LW",27-035,90,33,31,2,0,0,0,0,1,0,0,0,0,29,0,0
1,Ademola Lookman,19.0,ng NGA,"LW,RW",23-033,90,48,47,1,0,0,1,3,1,0,0,0,0,35,0,2
2,Bobby Reid,14.0,jm JAM,RW,27-294,57,31,28,3,0,1,0,1,0,0,0,0,0,26,0,0
3,Ruben Loftus-Cheek,15.0,eng ENG,AM,24-304,33,21,20,1,1,0,0,0,0,0,0,0,0,20,0,0
4,Tom Cairney,10.0,sct SCO,AM,29-307,57,40,37,3,2,0,0,1,0,1,0,0,0,36,0,1
5,Aleksandar Mitrović,9.0,rs SRB,FW,26-067,33,10,10,0,0,0,1,0,0,0,0,0,0,5,0,0
6,Mario Lemina,18.0,ga GAB,DM,27-082,68,45,43,1,0,0,0,0,1,0,0,0,0,38,1,0
7,Andre-Frank Zambo Anguissa,29.0,cm CMR,DM,25-006,22,35,35,0,0,0,0,0,0,0,0,0,0,31,0,0
8,Harrison Reed,21.0,eng ENG,DM,25-300,90,105,101,4,3,0,0,0,0,1,0,0,0,97,0,2
9,Antonee Robinson,33.0,us USA,LB,23-106,90,78,66,12,0,0,0,4,12,0,0,0,0,61,0,2
10,Tosin Adarabioyo,16.0,eng ENG,CB,23-059,90,58,55,3,3,0,2,0,0,0,0,0,0,54,0,0
11,Joachim Andersen,5.0,dk DEN,CB,24-175,90,69,65,3,1,0,0,0,2,0,0,0,0,53,1,0
12,Ola Aina,34.0,ng NGA,RB,24-045,90,75,66,9,0,0,0,1,9,0,0,0,0,57,0,0
13,Alphonse Areola,1.0,fr FRA,GK,27-269,90,21,19,2,2,0,0,0,0,0,0,0,0,19,0,0
14,14 Players,,,,,990,669,623,44,12,1,4,10,26,2,0,0,0,561,2,7
