,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Oliver Burke,14.0,sct SCO,FW,23-263,45,13,13,0,0,0,0,1,0,0,0,0,0,7,0,1
1,Oliver McBurnie,9.0,sct SCO,FW,24-205,45,17,17,0,0,0,0,0,0,0,0,0,0,11,0,0
2,Rhian Brewster,24.0,eng ENG,"AM,FW",20-269,75,20,20,0,0,1,0,0,0,0,0,0,0,17,0,0
3,Lys Mousset,11.0,fr FRA,FW,24-322,15,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
4,David McGoldrick,17.0,ie IRL,AM,33-027,62,18,17,1,0,0,0,0,0,0,0,0,0,9,0,2
5,Oliver Norwood,16.0,nir NIR,CM,29-258,28,38,33,5,2,0,0,4,0,3,2,1,0,27,0,0
6,Ben Osborn,23.0,eng ENG,CM,26-143,90,50,46,4,1,0,0,2,1,2,2,0,0,42,0,2
7,Ethan Ampadu,22.0,wls WAL,CM,20-103,90,36,35,1,1,0,0,1,0,0,0,0,0,28,0,0
8,Enda Stevens,3.0,ie IRL,WB,30-170,90,54,45,9,0,0,0,5,9,0,0,0,0,36,0,3
9,George Baldock,2.0,gr GRE,WB,27-292,90,32,26,6,0,0,0,1,6,0,0,0,0,22,0,4
10,Jack Robinson,19.0,eng ENG,CB,27-116,90,61,56,5,1,0,0,0,4,0,0,0,0,48,0,0
11,John Egan,12.0,ie IRL,CB,28-067,90,40,39,1,1,0,0,1,0,0,0,0,0,29,0,0
12,Chris Basham,6.0,eng ENG,CB,32-159,90,49,43,6,0,0,0,0,6,0,0,0,0,41,0,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-226,90,30,19,11,6,0,0,0,0,0,0,0,0,11,0,0
14,14 Players,,,,,990,463,413,50,12,1,0,15,26,5,4,1,0,332,0,12
