,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Oliver Burke,14.0,sct SCO,FW,23-263,45,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,40.0
1,Oliver McBurnie,9.0,sct SCO,FW,24-205,45,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,50.0
2,Rhian Brewster,24.0,eng ENG,"AM,FW",20-269,75,0,0,0,1,1,0,0,0,0,0,0,0,1,1,7,12.5
3,Lys Mousset,11.0,fr FRA,FW,24-322,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
4,David McGoldrick,17.0,ie IRL,AM,33-027,62,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0.0
5,Oliver Norwood,16.0,nir NIR,CM,29-258,28,0,0,0,2,1,0,4,0,0,0,0,0,1,0,0,
6,Ben Osborn,23.0,eng ENG,CM,26-143,90,0,0,0,0,2,0,2,2,1,0,0,0,6,0,2,0.0
7,Ethan Ampadu,22.0,wls WAL,CM,20-103,90,0,0,0,1,1,0,1,1,3,0,0,0,5,1,0,100.0
8,Enda Stevens,3.0,ie IRL,WB,30-170,90,0,0,0,1,1,0,5,2,0,0,0,0,10,0,1,0.0
9,George Baldock,2.0,gr GRE,WB,27-292,90,1,0,0,1,0,0,1,0,1,0,0,0,6,3,2,60.0
10,Jack Robinson,19.0,eng ENG,CB,27-116,90,1,0,0,0,2,0,0,2,1,0,0,0,4,1,3,25.0
11,John Egan,12.0,ie IRL,CB,28-067,90,0,0,0,0,1,0,1,1,1,0,0,0,9,2,3,40.0
12,Chris Basham,6.0,eng ENG,CB,32-159,90,0,0,0,1,0,0,0,3,0,0,0,0,9,1,1,50.0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-226,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,11,10,0,15,11,9,0,0,0,55,19,32,37.3
