,num,joueur
0,1,Illan Meslier
1,3,Junior Firpo
2,6,Liam Cooper
3,10,Raphinha
4,14,Diego Llorente
5,15,Stuart Dallas
6,19,Rodrigo
7,20,Daniel James
8,23,Kalvin Phillips
9,43,Mateusz Klich
10,46,Jamie Shackleton
