,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Rodrigo,19.0,es ESP,FW,30-210,90,0,0,0,0,3,0,1,0,0,0,0,0,3,1,2,33.3
1,Daniel James,20.0,wls WAL,LM,23-326,90,0,0,0,1,4,0,5,0,0,0,0,0,5,0,0,
2,Mateusz Klich,43.0,pl POL,CM,31-111,89,0,0,0,1,1,0,1,0,1,0,0,0,9,1,0,100.0
3,Pascal Struijk,21.0,nl NED,CM,22-052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,Stuart Dallas,15.0,nir NIR,CM,30-166,77,0,0,0,0,1,0,5,0,2,0,0,0,5,1,1,50.0
5,Tyler Roberts,11.0,wls WAL,CM,22-263,13,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
6,Raphinha,10.0,br BRA,RM,24-292,90,0,0,0,3,0,0,8,0,1,0,0,0,5,1,2,33.3
7,Kalvin Phillips,23.0,eng ENG,DM,25-304,90,0,0,0,3,0,0,1,0,1,0,0,0,11,4,2,66.7
8,Junior Firpo,3.0,es ESP,LB,25-041,90,0,0,0,1,1,0,2,1,1,0,0,0,9,1,1,50.0
9,Liam Cooper,6.0,sct SCO,CB,30-033,90,0,0,0,0,2,0,0,1,1,0,0,0,3,2,1,66.7
10,Diego Llorente,14.0,es ESP,CB,28-047,90,0,0,0,1,0,0,0,1,2,0,0,0,7,0,2,0.0
11,Jamie Shackleton,46.0,eng ENG,RB,21-359,90,0,0,0,0,2,0,1,0,2,0,0,0,9,0,3,0.0
12,Illan Meslier,1.0,fr FRA,GK,21-214,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
13,13 Players,,,,,990,0,0,0,10,15,0,26,3,11,0,0,0,68,11,14,44.0
