,num,joueur
0,,Lee Bowyer
1,,Stephen Carr
2,,Sebastian Larsson
3,,Cameron Jerome
4,,Barry Ferguson
5,,Stuart Parnaby
6,,Kevin Phillips
7,,Craig Gardner
8,,Liam Ridgewell
9,,
10,,Colin Doyle
