,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Joshua King,7.0,no NOR,FW,30-039,50,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
1,Cucho,29.0,co COL,LW,22-309,40,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2,Emmanuel Dennis,25.0,ng NGA,"LW,FW",24-100,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
3,Ismaila Sarr,23.0,sn SEN,RW,23-363,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
4,Tom Cleverley,8.0,eng ENG,LM,32-195,72,2,0,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0
5,Edo Kayembe,39.0,cd COD,LM,23-265,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Imran Louza,6.0,ma MAR,CM,22-298,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
7,Moussa Sissoko,19.0,fr FRA,RM,32-191,90,2,1,2,0,0,2,4,50.0,2,1,0,1,0,2,0,0
8,Hassane Kamara,14.0,ci CIV,LB,27-355,90,2,2,2,0,0,0,0,,0,0,0,0,4,6,3,0
9,Samir Santos,22.0,br BRA,CB,27-080,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,5,0
10,Craig Cathcart,15.0,nir NIR,CB,33-017,90,3,2,3,0,0,2,2,100.0,0,0,0,0,0,3,2,0
11,Kiko Femenía,21.0,es ESP,RB,31-021,90,1,1,1,0,0,0,1,0.0,1,1,0,1,2,3,1,0
12,Ben Foster,1.0,eng ENG,GK,38-326,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,13 Players,,,,,990,11,6,10,1,0,5,12,41.7,7,8,0,8,8,19,13,0
