,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,David McGoldrick,17.0,ie IRL,FW,33-146,90,49,4,4,24,21,3,49,4,4,100.0,0,0.0,20,107,33,1,0,1,3,0,36,5
1,Rhian Brewster,24.0,eng ENG,FW,21-023,64,17,0,3,8,6,2,17,1,1,100.0,0,0.0,9,69,32,1,0,0,0,2,10,3
2,Oliver Burke,14.0,sct SCO,FW,24-017,26,12,0,2,4,6,2,12,0,0,,0,,7,64,21,1,2,0,0,2,9,1
3,Ben Osborn,23.0,eng ENG,AM,26-262,80,37,2,6,18,13,1,37,1,1,100.0,0,0.0,11,79,39,0,0,0,2,1,24,2
4,John Lundstram,7.0,eng ENG,CM,27-065,10,4,2,3,0,1,1,4,0,0,,0,,1,19,0,0,0,0,0,0,0,0
5,John Fleck,4.0,sct SCO,CM,29-243,90,48,5,17,22,9,0,48,2,2,100.0,0,0.0,14,83,56,1,0,0,1,0,20,0
6,Oliver Norwood,16.0,nir NIR,CM,30-012,90,42,5,13,21,9,0,42,0,0,,0,,15,85,56,1,1,0,0,0,24,0
7,Enda Stevens,3.0,ie IRL,"WB,LB",30-289,90,45,4,14,18,14,0,45,2,1,50.0,2,100.0,16,108,67,1,1,0,1,1,22,2
8,Jayden Bogle,20.0,eng ENG,"WB,RB",20-271,90,32,0,15,9,10,1,32,1,0,0.0,1,100.0,11,55,15,1,1,0,3,1,12,4
9,Kean Bryan,29.0,eng ENG,CB,24-174,90,32,4,14,17,1,0,32,1,0,0.0,1,100.0,8,22,4,0,0,0,0,0,13,1
10,John Egan,12.0,ie IRL,CB,28-186,90,39,11,25,14,0,0,39,0,0,,0,,16,78,10,0,0,0,0,0,18,0
11,George Baldock,2.0,gr GRE,CB,28-046,90,40,3,12,19,9,1,40,0,0,,0,,10,43,30,1,1,0,0,0,16,3
12,Aaron Ramsdale,1.0,eng ENG,GK,22-345,90,31,29,31,0,0,0,31,0,0,,0,,10,86,71,0,0,0,0,0,9,0
13,13 Players,,,,,990,428,69,159,174,99,11,428,12,9,75.0,4,33.3,148,898,434,8,6,1,10,7,213,21
