,num,joueur
0,,Júlio César
1,,José Bosingwa
2,,Anton Ferdinand
3,,Jamie Mackie
4,,Djibril Cissé
5,,Samba Diakité
6,,Ryan Nelsen
7,,Adel Taarabt
8,,Junior Hoilett
9,,Esteban Granero
10,,Armand Traoré
