,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Teemu Pukki,22.0,fi FIN,FW,31-246,90,9,12,75.0,105,3,5,5,100.0,3,5,60.0,0,0,,0,0.0,0.0,1,0,0,0,1
1,Christos Tzolis,18.0,gr GRE,LM,19-304,45,7,9,77.8,87,12,3,3,100.0,3,4,75.0,0,1,0.0,0,0.2,0.2,1,0,0,0,0
2,Pierre Lees-Melou,20.0,fr FRA,AM,28-189,45,19,22,86.4,276,75,12,13,92.3,5,7,71.4,1,1,100.0,0,0.0,0.1,0,0,2,0,4
3,Kenny McLean,23.0,sct SCO,"CM,LW,LM",29-326,90,30,43,69.8,543,197,19,26,73.1,6,9,66.7,5,6,83.3,0,0.0,0.0,1,1,1,0,3
4,Billy Gilmour,8.0,sct SCO,"CM,DM,RM",20-172,90,64,81,79.0,1244,297,29,30,96.7,23,29,79.3,10,15,66.7,0,0.1,0.2,2,13,0,0,11
5,Josh Sargent,24.0,us USA,"RM,RW",21-283,66,14,19,73.7,167,50,11,12,91.7,2,4,50.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
6,Adam Idah,35.0,ie IRL,"FW,RW",20-292,24,4,6,66.7,60,0,3,3,100.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
7,Lukas Rupp,7.0,de GER,DM,30-326,90,63,73,86.3,1223,199,24,29,82.8,29,29,100.0,9,12,75.0,0,0.1,0.0,2,8,0,0,5
8,Brandon Williams,21.0,eng ENG,LB,21-088,72,60,68,88.2,903,157,34,36,94.4,22,25,88.0,3,3,100.0,0,0.1,0.1,2,3,2,0,7
9,Dimitris Giannoulis,30.0,gr GRE,LB,26-044,18,21,26,80.8,282,88,14,15,93.3,7,9,77.8,0,0,,1,0.1,0.2,1,0,2,1,1
10,Ben Gibson,4.0,eng ENG,CB,28-319,90,84,91,92.3,1639,560,26,27,96.3,49,50,98.0,8,12,66.7,0,0.0,0.1,0,21,1,0,18
11,Grant Hanley,5.0,sct SCO,CB,30-010,90,61,66,92.4,1300,447,11,13,84.6,38,39,97.4,11,13,84.6,0,0.0,0.0,0,1,0,0,3
12,Max Aarons,2.0,eng ENG,RB,21-330,90,69,82,84.1,1002,294,38,39,97.4,27,36,75.0,2,4,50.0,0,0.1,0.1,2,2,3,1,11
13,Tim Krul,1.0,nl NED,GK,33-241,90,19,21,90.5,569,378,4,4,100.0,7,7,100.0,8,10,80.0,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,524,619,84.7,9400,2757,233,255,91.4,222,255,87.1,58,80,72.5,1,0.8,1.1,12,50,11,2,64
