,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
17,2016-11-06,15:00 ,Premier League,Matchweek 11,Sun,Away,W,3,1,Swansea City,63,"20,938",Wayne Rooney,4-1-4-1,Niel Swarbrick,https://fbref.com/en/matches/23a108bb/Swansea-City-Manchester-United-November-6-2016-Premier-League,
18,2016-11-19,12:30 ,Premier League,Matchweek 12,Sat,Home,D,1,1,Arsenal,46,"75,264",Michael Carrick,4-3-3,Andre Marriner,https://fbref.com/en/matches/abb1ca5c/Manchester-United-Arsenal-November-19-2016-Premier-League,
20,2016-11-27,16:30 ,Premier League,Matchweek 13,Sun,Home,D,1,1,West Ham,68,"75,313",Juan Mata,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/4c0c84e5/Manchester-United-West-Ham-United-November-27-2016-Premier-League,
22,2016-12-04,16:00 ,Premier League,Matchweek 14,Sun,Away,D,1,1,Everton,55,"39,550",Michael Carrick,4-3-3,Michael Oliver,https://fbref.com/en/matches/5c222a27/Everton-Manchester-United-December-4-2016-Premier-League,
24,2016-12-11,14:15 ,Premier League,Matchweek 15,Sun,Home,W,1,0,Tottenham,40,"75,271",Michael Carrick,4-3-3,Robert Madley,https://fbref.com/en/matches/ede5d284/Manchester-United-Tottenham-Hotspur-December-11-2016-Premier-League,
25,2016-12-14,20:00 ,Premier League,Matchweek 16,Wed,Away,W,2,1,Crystal Palace,61,"25,547",Wayne Rooney,4-3-3,Craig Pawson,https://fbref.com/en/matches/46ad94b6/Crystal-Palace-Manchester-United-December-14-2016-Premier-League,
26,2016-12-17,17:30 ,Premier League,Matchweek 17,Sat,Away,W,2,0,West Brom,58,"26,308",Wayne Rooney,4-3-3,Anthony Taylor,https://fbref.com/en/matches/eb3ac912/West-Bromwich-Albion-Manchester-United-December-17-2016-Premier-League,
27,2016-12-26,15:00 ,Premier League,Matchweek 18,Mon,Home,W,3,1,Sunderland,62,"75,325",Michael Carrick,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a5dd1fc2/Manchester-United-Sunderland-December-26-2016-Premier-League,
28,2016-12-31,15:00 ,Premier League,Matchweek 19,Sat,Home,W,2,1,Middlesbrough,66,"75,314",Chris Smalling,4-3-3,Lee Mason,https://fbref.com/en/matches/db4797ac/Manchester-United-Middlesbrough-December-31-2016-Premier-League,
29,2017-01-02,17:15 ,Premier League,Matchweek 20,Mon,Away,W,2,0,West Ham,64,"56,996",Michael Carrick,4-3-3,Mike Dean,https://fbref.com/en/matches/7c9881be/West-Ham-United-Manchester-United-January-2-2017-Premier-League,
32,2017-01-15,16:00 ,Premier League,Matchweek 21,Sun,Home,D,1,1,Liverpool,56,"75,276",Michael Carrick,4-3-3,Michael Oliver,https://fbref.com/en/matches/eda30e92/North-West-Derby-Manchester-United-Liverpool-January-15-2017-Premier-League,
33,2017-01-21,15:00 ,Premier League,Matchweek 22,Sat,Away,D,1,1,Stoke City,65,"27,423",Chris Smalling,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/f87ab5f8/Stoke-City-Manchester-United-January-21-2017-Premier-League,
36,2017-02-01,20:00 ,Premier League,Matchweek 23,Wed,Home,D,0,0,Hull City,67,"75,297",Michael Carrick,4-3-3,Mike Jones,https://fbref.com/en/matches/05358492/Manchester-United-Hull-City-February-1-2017-Premier-League,
37,2017-02-05,16:00 ,Premier League,Matchweek 24,Sun,Away,W,3,0,Leicester City,68,"32,072",Chris Smalling,4-4-2,Anthony Taylor,https://fbref.com/en/matches/08425a34/Leicester-City-Manchester-United-February-5-2017-Premier-League,
38,2017-02-11,15:00 ,Premier League,Matchweek 25,Sat,Home,W,2,0,Watford,58,"75,301",Chris Smalling,4-2-3-1,Robert Madley,https://fbref.com/en/matches/00e2d14e/Manchester-United-Watford-February-11-2017-Premier-League,
43,2017-03-04,12:30 ,Premier League,Matchweek 27,Sat,Home,D,1,1,Bournemouth,68,"75,245",Wayne Rooney,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/11c30a9e/Manchester-United-Bournemouth-March-4-2017-Premier-League,
47,2017-03-19,12:00 ,Premier League,Matchweek 29,Sun,Away,W,3,1,Middlesbrough,36,"32,689",Michael Carrick,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/8ee095f5/Middlesbrough-Manchester-United-March-19-2017-Premier-League,
48,2017-04-01,15:00 ,Premier League,Matchweek 30,Sat,Home,D,0,0,West Brom,75,"75,397",Michael Carrick,4-2-3-1,Mike Dean,https://fbref.com/en/matches/d20dcd06/Manchester-United-West-Bromwich-Albion-April-1-2017-Premier-League,
49,2017-04-04,20:00 ,Premier League,Matchweek 31,Tue,Home,D,1,1,Everton,62,"75,272",Michael Carrick,4-3-3,Niel Swarbrick,https://fbref.com/en/matches/4b143a1f/Manchester-United-Everton-April-4-2017-Premier-League,
50,2017-04-09,13:30 ,Premier League,Matchweek 32,Sun,Away,W,3,0,Sunderland,71,"43,779",Marouane Fellaini,4-3-3,Craig Pawson,https://fbref.com/en/matches/7c9edf09/Sunderland-Manchester-United-April-9-2017-Premier-League,
52,2017-04-16,16:00 ,Premier League,Matchweek 33,Sun,Home,W,2,0,Chelsea,46,"75,272",Ashley Young,3-5-2,Robert Madley,https://fbref.com/en/matches/8db69c8c/Manchester-United-Chelsea-April-16-2017-Premier-League,
54,2017-04-23,14:15 ,Premier League,Matchweek 34,Sun,Away,W,2,0,Burnley,54,"21,870",Wayne Rooney,4-3-3,Anthony Taylor,https://fbref.com/en/matches/71a69677/Burnley-Manchester-United-April-23-2017-Premier-League,
55,2017-04-27,20:00 ,Premier League,Matchweek 26,Thu,Away,D,0,0,Manchester City,31,"54,176",Michael Carrick,4-3-3,Martin Atkinson,https://fbref.com/en/matches/838c2be9/Manchester-Derby-Manchester-City-Manchester-United-April-27-2017-Premier-League,
56,2017-04-30,12:00 ,Premier League,Matchweek 35,Sun,Home,D,1,1,Swansea City,56,"75,271",Wayne Rooney,4-2-3-1,Niel Swarbrick,https://fbref.com/en/matches/9f85335f/Manchester-United-Swansea-City-April-30-2017-Premier-League,
58,2017-05-07,16:00 ,Premier League,Matchweek 36,Sun,Away,L,0,2,Arsenal,50,"60,055",Wayne Rooney,4-3-3,Andre Marriner,https://fbref.com/en/matches/dc6b6f97/Arsenal-Manchester-United-May-7-2017-Premier-League,
60,2017-05-14,16:30 ,Premier League,Matchweek 37,Sun,Away,L,1,2,Tottenham,40,"31,848",Wayne Rooney,4-2-3-1,Jonathan Moss,https://fbref.com/en/matches/7c40f8a6/Tottenham-Hotspur-Manchester-United-May-14-2017-Premier-League,
61,2017-05-17,19:45 ,Premier League,Matchweek 28,Wed,Away,D,0,0,Southampton,47,"31,425",Wayne Rooney,4-2-3-1,Mike Dean,https://fbref.com/en/matches/9dac4ee8/Southampton-Manchester-United-May-17-2017-Premier-League,
62,2017-05-21,15:00 ,Premier League,Matchweek 38,Sun,Home,W,2,0,Crystal Palace,59,"75,254",Wayne Rooney,4-3-3,Anthony Taylor,https://fbref.com/en/matches/9c2ec995/Manchester-United-Crystal-Palace-May-21-2017-Premier-League,
