,num,joueur
0,,Adam Johnson
1,,Steven Fletcher
2,,Stéphane Sessègnon
3,,Alfred N'Diaye
4,,John O'Shea
5,,Titus Bramble
6,,Jack Colback
7,,Sebastian Larsson
8,,David Vaughan
9,,
10,,Keiren Westwood
