,num,joueur
0,3,Paul Dummett
1,5,Georginio Wijnaldum
2,7,Moussa Sissoko
3,8,Vurnon Anita
4,17,Ayoze Pérez
5,18,Chancel Mbemba
6,22,Daryl Janmaat
7,24,Cheick Tioté
8,45,Aleksandar Mitrović
9,,
10,41,Freddie Woodman
