,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Olivier Giroud,18.0,fr FRA,FW,34-151,64,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
1,Christian Pulisic,10.0,us USA,AM,22-163,26,12,12,0,0,0,0,1,0,0,0,0,0,10,0,0
2,Mason Mount,19.0,eng ENG,AM,22-049,90,45,39,6,2,0,0,3,1,3,0,1,0,37,0,0
3,Hakim Ziyech,22.0,ma MAR,"AM,FW",27-346,77,35,33,2,1,0,0,0,0,0,0,0,0,27,0,1
4,Timo Werner,11.0,de GER,FW,24-359,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Mateo Kovačić,17.0,hr CRO,CM,26-298,90,71,67,4,4,0,1,0,0,0,0,0,0,68,0,0
6,N'Golo Kanté,7.0,fr FRA,CM,29-336,90,61,61,0,0,0,0,0,0,0,0,0,0,50,0,5
7,Ben Chilwell,21.0,eng ENG,WB,24-069,90,61,56,4,0,0,0,3,4,0,0,0,0,49,1,1
8,Callum Hudson-Odoi,20.0,eng ENG,WB,20-113,45,28,22,6,0,0,1,2,6,0,0,0,0,21,0,0
9,Reece James,24.0,eng ENG,WB,21-082,45,50,41,9,2,0,0,6,7,0,0,0,0,42,0,0
10,Antonio Rüdiger,2.0,de GER,CB,27-362,90,73,69,4,4,0,1,1,0,0,0,0,0,62,0,1
11,Andreas Christensen,4.0,dk DEN,CB,24-324,90,77,76,1,1,0,1,0,0,0,0,0,0,77,0,0
12,César Azpilicueta,28.0,es ESP,CB,31-184,90,80,80,0,0,0,0,0,0,0,0,0,0,72,0,1
13,Edouard Mendy,16.0,sn SEN,GK,28-364,90,34,28,6,1,0,0,0,0,0,0,0,0,31,0,0
14,14 Players,,,,,990,645,602,42,15,0,4,16,18,3,0,1,0,561,1,9
