,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,9.0,br BRA,FW,26-020,76,0,0,0,2,0,1,1,0,1,0,0,0,3,1,2,33.3
1,Daniel Sturridge,15.0,eng ENG,FW,28-051,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
2,Philippe Coutinho,10.0,br BRA,"LM,LW",25-132,90,0,0,0,1,0,1,3,0,1,0,0,0,4,0,0,
3,Mohamed Salah,11.0,eg EGY,RW,25-129,90,0,0,0,0,1,0,3,0,0,0,0,0,5,1,2,33.3
4,Emre Can,23.0,de GER,"RB,LM",23-283,82,1,0,0,1,0,0,1,0,1,0,0,0,6,1,1,50.0
5,Marko Grujić,16.0,rs SRB,"RB,RM",21-192,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,
6,Jordan Henderson,14.0,eng ENG,CM,27-127,90,0,0,0,1,0,0,0,0,2,0,0,0,8,1,1,50.0
7,James Milner,7.0,eng ENG,"RM,RB",31-291,90,0,0,0,2,0,0,6,1,3,0,0,0,5,1,1,50.0
8,Alberto Moreno,18.0,es ESP,LB,25-109,90,0,0,0,0,0,0,9,0,2,0,0,0,8,0,0,
9,Dejan Lovren,6.0,hr CRO,CB,28-109,30,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,100.0
10,Alex Oxlade-Chamberlain,21.0,eng ENG,"LW,CB",24-068,60,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,0.0
11,Joël Matip,32.0,cm CMR,CB,26-075,90,0,0,0,1,0,0,0,0,4,0,0,0,6,1,0,100.0
12,Joe Gomez,12.0,eng ENG,"CB,RB",20-152,90,0,0,0,0,0,0,0,0,1,0,0,0,11,0,2,0.0
13,Simon Mignolet,22.0,be BEL,GK,29-230,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,8,2,2,28,2,17,0,0,0,61,8,10,44.4
