,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Diogo Jota,20.0,pt POR,FW,24-303,67,22,0,0,11,11,4,22,0,0,,0,,14,108,78,2,2,1,0,1,19,2
1,Roberto Firmino,9.0,br BRA,FW,30-001,23,14,0,0,10,4,1,14,0,0,,0,,6,35,8,0,0,0,1,1,7,3
2,Sadio Mané,10.0,sn SEN,LW,29-176,90,29,0,5,9,15,1,29,2,1,50.0,1,50.0,16,95,40,1,1,0,6,1,21,7
3,Mohamed Salah,11.0,eg EGY,RW,29-110,90,40,1,6,9,26,5,40,8,5,62.5,3,37.5,26,212,142,5,4,1,7,1,29,7
4,Curtis Jones,17.0,eng ENG,LM,20-246,90,50,1,11,33,7,0,50,2,2,100.0,0,0.0,33,223,110,1,2,0,1,1,39,1
5,Fabinho,3.0,br BRA,CM,27-345,90,44,1,10,27,7,1,44,0,0,,0,,26,105,41,0,1,0,1,0,33,1
6,Jordan Henderson,14.0,eng ENG,RM,31-108,90,51,0,6,27,19,0,51,1,1,100.0,0,0.0,24,96,45,1,1,0,1,2,30,6
7,Andrew Robertson,26.0,sct SCO,LB,27-206,90,67,6,22,36,9,0,67,0,0,,0,,30,131,62,3,1,0,0,0,32,3
8,Virgil van Dijk,4.0,nl NED,CB,30-087,90,98,14,60,37,1,1,98,1,1,100.0,0,0.0,65,265,153,0,0,0,1,0,83,0
9,Joël Matip,32.0,cm CMR,CB,30-056,90,100,14,47,48,5,0,100,0,0,,0,,74,640,447,2,5,0,1,0,78,0
10,James Milner,7.0,eng ENG,RB,35-272,77,64,6,23,20,22,2,64,0,0,,0,,26,115,37,0,0,0,1,0,32,3
11,Joe Gomez,12.0,eng ENG,RB,24-133,13,14,1,3,9,2,0,14,0,0,,0,,5,7,2,0,0,0,0,0,7,0
12,Alisson,1.0,br BRA,GK,29-001,90,62,52,61,1,0,0,62,0,0,,0,,37,149,83,0,0,0,0,0,43,0
13,13 Players,,,,,990,655,96,254,277,128,15,655,14,10,71.4,4,28.6,382,2181,1248,15,17,2,20,7,453,33
