,num,joueur
0,,Joe Hart
1,,Micah Richards
2,,Vincent Kompany
3,,Yaya Touré
4,,Nigel de Jong
5,,Joleon Lescott
6,,Sergio Agüero
7,,Gaël Clichy
8,,James Milner
9,,Samir Nasri
10,,Mario Balotelli
