,num,joueur
0,,Matt Gilks
1,,Jason Puncheon
2,,DJ Campbell
3,,David Vaughan
4,,Charlie Adam
5,,Keith Southern
6,,Ian Evatt
7,,Gary Taylor-Fletcher
8,,Stephen Crainey
9,,Neal Eardley
10,,Alex Baptiste
