,num,joueur
0,,Wayne Hennessey
1,,Roger Johnson
2,,David Edwards
3,,Christophe Berra
4,,Karl Henry
5,,Stephen Ward
6,,Steven Fletcher
7,,Michael Kightly
8,,Kevin Foley
9,,Matthew Jarvis
10,,Emmanuel Frimpong
