,num,joueur
0,,Nigel Reo-Coker
1,,Ivan Klasnić
2,,Kevin Davies
3,,Zat Knight
4,,Gary Cahill
5,,Paul Robinson
6,,Chris Eagles
7,,Grétar Steinsson
8,,Fabrice Muamba
9,,
10,,Ádám Bogdán
