,num,joueur
0,13,Boaz Myhill
1,3,Jonas Olsson
2,5,Claudio Yacob
3,6,Joleon Lescott
4,7,James Morrison
5,11,Chris Brunt
6,18,Saido Berahino
7,19,Callum McManaman
8,23,Gareth McAuley
9,24,Darren Fletcher
10,25,Craig Dawson
