,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Romelu Lukaku,9.0,be BEL,"FW,RW",24-189,90,33,32,1,0,0,1,3,0,0,0,0,0,24,0,2
1,Anthony Martial,11.0,fr FRA,LW,21-348,76,41,39,2,1,2,0,3,0,1,0,0,0,29,0,2
2,Zlatan Ibrahimović,10.0,se SWE,FW,36-046,14,16,15,1,0,0,0,1,0,1,0,0,0,12,0,0
3,Marcus Rashford,19.0,eng ENG,"RW,LW",20-018,90,50,44,6,0,0,1,7,1,4,2,1,0,38,0,2
4,Juan Mata,8.0,es ESP,AM,29-204,82,51,43,7,0,0,0,9,3,4,4,0,0,39,1,1
5,Ander Herrera,21.0,es ESP,AM,28-096,8,9,9,0,0,0,0,0,0,0,0,0,0,9,0,0
6,Nemanja Matić,31.0,rs SRB,DM,29-109,90,86,81,5,3,0,4,1,1,1,0,0,0,76,0,1
7,Paul Pogba,6.0,fr FRA,DM,24-248,69,66,65,1,1,1,2,2,0,0,0,0,0,55,0,2
8,Marouane Fellaini,27.0,be BEL,DM,29-361,21,16,16,0,0,0,0,0,0,0,0,0,0,15,0,0
9,Ashley Young,18.0,eng ENG,LB,32-132,90,97,84,13,2,0,1,6,11,0,0,0,0,81,0,3
10,Chris Smalling,12.0,eng ENG,CB,27-361,90,52,52,0,0,0,1,0,0,0,0,0,0,49,0,1
11,Victor Lindelöf,2.0,se SWE,CB,23-124,90,62,62,0,0,0,0,0,0,0,0,0,0,59,0,0
12,Antonio Valencia,25.0,ec ECU,RB,32-106,90,81,71,10,0,0,0,5,10,0,0,0,0,72,0,1
13,David de Gea,1.0,es ESP,GK,27-011,90,27,15,12,3,0,0,0,0,0,0,0,0,19,0,0
14,14 Players,,,,,990,687,628,58,10,3,10,37,26,11,6,1,0,577,1,15
