,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Shane Long,7.0,ie IRL,"FW,RW",30-300,78,8,11,72.7,101,11,6,7,85.7,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,0
1,Manolo Gabbiadini,20.0,it ITA,RW,25-357,12,2,4,50.0,21,0,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
2,Nathan Redmond,22.0,eng ENG,LW,23-257,90,18,33,54.5,283,46,10,15,66.7,7,10,70.0,1,6,16.7,0,0.0,0.0,0,2,0,0,3
3,Dušan Tadić,11.0,rs SRB,RW,28-363,54,17,22,77.3,151,53,10,11,90.9,1,3,33.3,1,2,50.0,0,0.1,0.1,2,2,0,0,2
4,Charlie Austin,10.0,eng ENG,FW,28-136,36,8,11,72.7,103,24,4,6,66.7,2,2,100.0,0,1,0.0,0,0.0,0.0,0,2,0,0,1
5,Sofiane Boufal,19.0,ma MAR,AM,24-062,68,15,18,83.3,260,97,6,8,75.0,9,10,90.0,0,0,,0,0.0,0.0,0,3,2,0,4
6,James Ward-Prowse,16.0,eng ENG,AM,23-017,22,2,8,25.0,42,22,1,2,50.0,1,6,16.7,0,0,,0,0.1,0.1,1,0,0,0,0
7,Steven Davis,8.0,nir NIR,DM,32-321,90,30,42,71.4,461,72,17,19,89.5,8,14,57.1,3,3,100.0,0,0.0,0.0,0,2,0,0,2
8,Oriol Romeu,14.0,es ESP,DM,26-055,90,31,39,79.5,568,139,12,13,92.3,18,20,90.0,1,5,20.0,0,0.0,0.0,0,6,0,0,5
9,Ryan Bertrand,21.0,eng ENG,LB,28-105,90,27,40,67.5,481,251,17,21,81.0,7,9,77.8,3,5,60.0,0,0.0,0.0,0,2,1,0,2
10,Wesley Hoedt,6.0,nl NED,CB,23-257,90,39,48,81.3,967,408,10,12,83.3,20,21,95.2,9,15,60.0,0,0.1,0.0,1,4,0,0,4
11,Virgil van Dijk,17.0,nl NED,CB,26-133,90,38,44,86.4,738,196,15,15,100.0,17,19,89.5,5,9,55.6,0,0.0,0.0,0,0,0,0,2
12,Cédric Soares,2.0,pt POR,RB,26-079,90,36,47,76.6,647,290,16,17,94.1,16,22,72.7,4,7,57.1,0,0.0,0.0,0,4,1,1,4
13,Fraser Forster,44.0,eng ENG,GK,29-246,90,11,30,36.7,542,529,0,0,,3,3,100.0,8,27,29.6,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,282,397,71.0,5365,2138,126,149,84.6,111,142,78.2,35,81,43.2,0,0.3,0.3,4,28,4,1,29
