,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Harry Kane,10.0,eng ENG,FW,23-101,72,1,0,1,1,3,1,0,0,1,2,0,1,1,0,0,0,0
1,Vincent Janssen,9.0,nl NED,FW,22-144,18,0,0,0,0,2,1,0,0,4,2,0,0,1,0,0,0,0
2,Son Heung-min,7.0,kr KOR,AM,24-121,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,Harry Winks,29.0,eng ENG,MF,20-278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Christian Eriksen,23.0,dk DEN,AM,24-266,90,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0
5,Mousa Dembélé,19.0,be BEL,DM,29-113,90,0,0,0,0,0,0,0,0,3,1,0,0,3,2,0,1,0
6,Victor Wanyama,12.0,ke KEN,DM,25-134,90,0,0,0,0,2,0,0,0,4,1,0,0,1,4,0,0,0
7,Danny Rose,3.0,eng ENG,DM,26-127,90,0,0,0,0,0,0,0,0,1,3,0,6,0,1,0,0,0
8,Kyle Walker,2.0,eng ENG,DM,26-162,79,0,0,0,0,1,0,0,0,2,2,0,2,1,2,0,0,0
9,Kieran Trippier,16.0,eng ENG,"DF,MF",26-048,11,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
10,Jan Vertonghen,5.0,be BEL,CB,29-196,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
11,Kevin Wimmer,27.0,at AUT,CB,23-357,90,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0
12,Eric Dier,15.0,eng ENG,CB,22-296,90,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0
13,Hugo Lloris,1.0,fr FRA,GK,29-316,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,1,0,1,1,10,3,2,0,18,12,1,12,11,15,1,1,0
