,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Salomón Rondón,33.0,ve VEN,FW,32-037,90,10,16,62.5,187,61,5,7,71.4,4,6,66.7,1,1,100.0,0,0.0,0.0,0,0,1,0,1
1,Demarai Gray,11.0,jm JAM,"FW,LM",25-117,76,24,29,82.8,356,68,13,14,92.9,9,12,75.0,1,1,100.0,1,0.5,0.3,3,1,1,0,5
2,Alex Iwobi,17.0,ng NGA,LM,25-173,14,4,5,80.0,35,11,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1
3,Anthony Gordon,24.0,eng ENG,LM,20-241,59,23,28,82.1,248,60,13,15,86.7,6,8,75.0,0,0,,0,0.1,0.1,2,2,0,0,2
4,Richarlison,7.0,br BRA,FW,24-166,31,5,6,83.3,86,2,3,4,75.0,2,2,100.0,0,0,,0,0.1,0.0,1,0,0,0,0
5,Allan,6.0,br BRA,CM,30-288,90,36,46,78.3,629,229,14,16,87.5,19,21,90.5,3,5,60.0,0,0.0,0.0,1,7,1,0,5
6,Tom Davies,26.0,eng ENG,CM,23-115,90,24,29,82.8,371,101,11,12,91.7,10,11,90.9,1,2,50.0,0,0.0,0.0,0,1,0,0,3
7,Andros Townsend,14.0,eng ENG,RM,30-099,90,25,36,69.4,475,152,11,14,78.6,10,12,83.3,4,8,50.0,0,0.0,0.3,0,2,3,1,6
8,Lucas Digne,12.0,fr FRA,LB,28-095,90,42,62,67.7,720,413,21,23,91.3,12,19,63.2,7,13,53.8,0,0.4,0.3,3,1,0,0,3
9,Ben Godfrey,22.0,eng ENG,CB,23-281,90,28,37,75.7,597,100,5,6,83.3,20,24,83.3,3,7,42.9,0,0.0,0.0,0,2,0,0,0
10,Michael Keane,5.0,eng ENG,CB,28-285,90,43,58,74.1,1118,436,6,10,60.0,25,31,80.6,11,15,73.3,1,0.3,0.2,1,8,1,0,5
11,Séamus Coleman,23.0,ie IRL,RB,33-012,90,35,51,68.6,620,300,16,20,80.0,15,21,71.4,4,7,57.1,0,0.2,0.3,2,7,2,1,7
12,Jordan Pickford,1.0,eng ENG,GK,27-230,90,19,35,54.3,536,411,4,4,100.0,11,11,100.0,4,19,21.1,0,0.0,0.1,0,1,1,0,0
13,13 Players,,,,,990,318,438,72.6,5978,2344,124,147,84.4,144,179,80.4,39,78,50.0,2,1.5,1.6,13,33,10,2,38
