,num,joueur
0,,Fabrice Muamba
1,,David N'Gog
2,,Chris Eagles
3,,Tyrone Mears
4,,Mark Davies
5,,David Wheater
6,,Nigel Reo-Coker
7,,Martin Petrov
8,,Sam Ricketts
9,,
10,,Jussi Jääskeläinen
