,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Diogo Jota,18.0,pt POR,FW,22-141,77,1,0,0,0,1,1,0,0,37,4,1,2,0.1,0.1,0.0,3,1,18,25,72.0,1,21,3,3,2
1,Ivan Cavaleiro,7.0,pt POR,FW,25-188,13,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,5,1,0,0
2,Raúl Jiménez,9.0,mx MEX,FW,27-354,81,0,0,0,0,4,0,0,0,29,0,1,1,0.8,0.8,0.0,0,0,13,15,86.7,0,17,1,0,0
3,Adama Traoré,37.0,es ESP,FW,23-089,9,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,1,4,25.0,0,3,0,1,1
4,João Moutinho,28.0,pt POR,CM,32-228,89,0,0,0,0,1,0,0,0,49,3,1,5,0.0,0.0,0.1,4,1,34,39,87.2,1,18,0,1,1
5,Morgan Gibbs-White,17.0,eng ENG,CM,19-087,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
6,Rúben Neves,8.0,pt POR,CM,22-042,90,1,0,0,0,2,1,0,0,37,2,1,0,0.2,0.2,0.1,3,1,22,28,78.6,2,11,0,0,0
7,Leander Dendoncker,32.0,be BEL,CM,24-009,90,0,0,0,0,0,0,0,0,43,0,2,0,0.0,0.0,0.0,2,0,25,34,73.5,2,13,1,0,0
8,Jonny Castro,19.0,es ESP,WB,25-052,90,0,1,0,0,0,0,0,0,44,2,2,1,0.0,0.0,0.2,4,2,27,34,79.4,5,17,3,2,1
9,Matt Doherty,2.0,ie IRL,WB,27-098,90,1,0,0,0,2,1,1,0,48,1,6,0,0.2,0.2,0.0,2,0,22,34,64.7,2,24,2,1,1
10,Willy Boly,15.0,ci CIV,CB,28-080,90,0,0,0,0,0,0,0,0,42,2,3,1,0.0,0.0,0.6,1,0,25,33,75.8,1,18,0,0,0
11,Conor Coady,16.0,eng ENG,CB,26-058,90,0,0,0,0,0,0,0,0,15,0,1,1,0.0,0.0,0.0,0,0,9,11,81.8,0,6,0,0,0
12,Ryan Bennett,5.0,eng ENG,CB,29-049,90,0,0,0,0,1,0,1,0,28,0,4,2,0.0,0.0,0.0,2,0,12,15,80.0,0,11,0,0,0
13,Rui Patrício,11.0,pt POR,GK,31-068,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,15,31,48.4,0,13,0,0,0
14,14 Players,,,,,990,3,1,0,0,11,3,2,0,419,15,22,13,1.2,1.2,1.0,21,5,230,312,73.7,14,179,11,8,6
