,num,joueur
0,,Brad Friedel
1,,Aaron Lennon
2,,Jermain Defoe
3,,Gareth Bale
4,,Benoît Assou-Ekotto
5,,Emmanuel Adebayor
6,,Kyle Walker
7,,Scott Parker
8,,Luka Modrić
9,,Younès Kaboul
10,,William Gallas
