,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,João Pedro,10.0,br BRA,FW,20-238,90,39,0,2,23,15,3,39,6,4,66.7,2,33.3,30,206,84,3,1,1,0,5,32,4
1,Ken Sema,12.0,se SWE,LW,28-234,90,27,2,6,7,14,2,27,4,0,0.0,4,100.0,15,77,3,0,0,0,0,4,15,4
2,Joshua King,7.0,no NOR,RW,30-127,71,34,1,7,12,15,2,34,1,0,0.0,1,100.0,23,86,45,0,1,0,2,2,24,7
3,Cucho,29.0,co COL,RW,23-032,19,3,0,0,3,0,0,3,0,0,,0,,1,6,4,0,0,0,0,0,1,0
4,Tom Cleverley,8.0,eng ENG,LM,32-283,90,45,4,17,24,5,1,45,0,0,,0,,30,88,14,0,2,1,0,1,28,1
5,Edo Kayembe,39.0,cd COD,CM,23-353,81,37,2,18,14,5,0,37,2,1,50.0,1,50.0,24,106,48,0,1,0,0,2,21,1
6,Dan Gosling,16.0,eng ENG,CM,32-110,9,6,1,3,2,1,1,6,0,0,,0,,4,17,1,0,0,0,0,0,4,0
7,Moussa Sissoko,19.0,fr FRA,RM,32-279,90,44,1,14,28,5,1,44,6,2,33.3,4,66.7,20,157,101,2,1,0,0,4,17,1
8,Hassane Kamara,14.0,ci CIV,LB,28-078,77,35,5,20,12,3,0,35,0,0,,0,,20,123,44,1,0,0,1,0,12,0
9,Adam Masina,11.0,ma MAR,LB,28-140,13,7,0,3,3,1,0,7,0,0,,0,,4,25,11,0,0,0,0,0,4,1
10,Samir Santos,22.0,br BRA,CB,27-168,90,30,5,22,8,0,0,30,0,0,,0,,13,52,21,0,0,0,0,0,8,0
11,Christian Kabasele,27.0,be BEL,CB,31-087,90,24,8,18,5,1,1,24,0,0,,0,,12,41,4,0,0,0,0,0,11,0
12,Kiko Femenía,21.0,es ESP,RB,31-109,90,58,9,21,26,11,1,58,2,0,0.0,2,100.0,35,195,55,2,3,0,0,0,34,2
13,Daniel Bachmann,26.0,at AUT,GK,27-317,90,32,29,32,0,0,0,32,0,0,,0,,23,115,83,0,0,0,0,0,11,0
14,14 Players,,,,,990,421,67,183,167,76,12,421,21,7,33.3,14,66.7,254,1294,518,8,9,2,3,18,222,21
