,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Roberto Firmino,9.0,br BRA,FW,29-086,89,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,100.0
1,Divock Origi,27.0,be BEL,FW,25-253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,Sadio Mané,10.0,sn SEN,LW,28-261,90,0,0,0,0,1,0,5,0,1,0,0,0,4,0,2,0.0
3,Mohamed Salah,11.0,eg EGY,RW,28-195,90,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,100.0
4,Georginio Wijnaldum,5.0,nl NED,LM,30-046,90,0,0,0,0,0,0,1,1,0,0,0,0,2,6,5,54.5
5,Jordan Henderson,14.0,eng ENG,CM,30-193,90,0,0,0,1,2,0,5,1,1,0,0,0,9,0,0,
6,Curtis Jones,17.0,eng ENG,RM,19-332,82,0,0,0,2,1,0,0,0,1,0,0,0,2,0,2,0.0
7,Alex Oxlade-Chamberlain,15.0,eng ENG,RM,27-134,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
8,Andrew Robertson,26.0,sct SCO,LB,26-291,90,0,0,0,1,0,1,12,0,1,0,0,0,4,2,1,66.7
9,Fabinho,3.0,br BRA,CB,27-065,90,0,0,0,0,0,0,0,2,0,0,0,0,10,7,2,77.8
10,Joël Matip,32.0,cm CMR,CB,29-141,59,0,0,0,0,0,0,0,0,3,0,0,0,4,4,1,80.0
11,Rhys Williams,46.0,eng ENG,CB,19-328,31,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,100.0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-081,90,0,0,0,1,0,0,10,0,1,0,0,0,2,0,0,
13,Alisson,1.0,br BRA,GK,28-086,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,0,0,0,8,4,1,35,4,8,0,0,0,51,26,13,66.7
