,num,joueur
0,,Martín Demichelis
1,,Vincent Kompany
2,,Yaya Touré
3,,Sergio Agüero
4,,Edin Džeko
5,,James Milner
6,,Javi García
7,,Samir Nasri
8,,Pablo Zabaleta
9,,
10,,Costel Pantilimon
